Employee_ID,Employee_Name,Department,Designation,Experience_Level,Location,Assessment_Date,Skill_Name,Skill_Category,Current_Skill_Level,Required_Skill_Level,Skill_Gap,Training_Priority,Training_Recommendation,Training_Method,Estimated_Training_Hours,Estimated_Training_Cost_USD,Proposed_Timeline,Overall_Performance_Rating,Technical_Performance_Rating,Behavioral_Performance_Rating,Manager_Approval,Business_Impact,Training_Status,Last_Training_Date,Trainer_Assigned,Training_Completion_Percentage,Post_Training_Assessment_Score
EMP0160,Employee_EMP0160,Full Stack Development,QA Engineer,12+ years,Remote,2025-07-12,TypeScript,Technical,2,3,1,Medium,Refresher training for TypeScript,Workshop,24,1944,4 months,5,4,1,Pending,Low - Nice to have,Cancelled,2024-10-08,External Trainer,61,73.0
EMP0160,Employee_EMP0160,Full Stack Development,QA Engineer,12+ years,Remote,2025-07-08,JavaScript,Technical,1,4,3,Critical,Intensive JavaScript training required,Workshop,40,4320,2 months,5,4,1,Approved,Medium - Improves efficiency,Cancelled,2025-02-06,Internal Trainer,38,
EMP0160,Employee_EMP0160,Full Stack Development,QA Engineer,12+ years,Remote,2025-07-31,Integrity,Untrainable,4,5,1,Medium,Assessment Only - Monitor Performance,Assessment Only,0,0,3 months,5,4,1,Pending,High - Critical for project delivery,In Progress,2025-01-18,Online Platform,98,
EMP0160,Employee_EMP0160,Full Stack Development,QA Engineer,12+ years,Remote,2025-08-04,Vue.js,Technical,5,4,0,Low,Maintain current Vue.js proficiency,Mentoring,2,330,6 months,5,4,1,Approved with Conditions,Low - Nice to have,Cancelled,2024-12-06,TBD,32,60.0
EMP0160,Employee_EMP0160,Full Stack Development,QA Engineer,12+ years,Remote,2025-07-09,Docker,Technical,4,5,1,Medium,Refresher training for Docker,Mentoring,20,2040,3 months,5,4,1,Pending,High - Critical for project delivery,In Progress,2025-01-15,External Trainer,93,
EMP0160,Employee_EMP0160,Full Stack Development,QA Engineer,12+ years,Remote,2025-07-08,Kubernetes,Technical,4,4,0,Low,Maintain current Kubernetes proficiency,Mentoring,2,282,As needed,5,4,1,Approved,Medium - Improves efficiency,Cancelled,2024-10-22,TBD,77,86.0
EMP0160,Employee_EMP0160,Full Stack Development,QA Engineer,12+ years,Remote,2025-07-31,Client Management,Behavioral,1,4,3,Critical,Comprehensive Client Management development program,Conference,31,4650,2 months,5,4,1,Approved with Conditions,Medium - Improves efficiency,Not Started,2025-01-17,Online Platform,99,76.0
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-07-21,Git/GitHub,Technical,3,4,1,Medium,Refresher training for Git/GitHub,Online Course,22,3762,6 months,5,5,2,Approved with Conditions,High - Required for client engagement,Completed,2025-01-12,Online Platform,20,
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-07-09,Client Management,Behavioral,1,5,4,Critical,Comprehensive Client Management development program,Workshop,37,4107,2 months,5,5,2,Pending,Medium - Improves efficiency,In Progress,2024-11-05,External Trainer,51,89.0
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-07-21,Vue.js,Technical,2,3,1,Medium,Refresher training for Vue.js,Mentoring,9,855,3 months,5,5,2,Approved with Conditions,Medium - Improves efficiency,Not Started,2025-05-14,Internal Trainer,59,
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-07-31,Spring Boot,Technical,4,4,0,Low,Maintain current Spring Boot proficiency,Mentoring,9,720,12 months,5,5,2,Approved,High - Required for client engagement,Not Started,2025-02-07,External Trainer,78,
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-08-04,Leadership,Behavioral,1,4,3,Critical,Comprehensive Leadership development program,Conference,23,3519,2 months,5,5,2,Approved with Conditions,Medium - Improves efficiency,Completed,2025-04-09,Internal Trainer,54,73.0
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-07-18,Docker,Technical,5,3,0,Low,Maintain current Docker proficiency,Mentoring,2,114,6 months,5,5,2,Approved with Conditions,High - Required for client engagement,Not Started,2025-05-20,Online Platform,23,
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-07-19,Learning Attitude,Untrainable,3,4,1,Medium,Assessment Only - Monitor Performance,Assessment Only,0,0,3 months,5,5,2,Approved,High - Required for client engagement,Not Started,2025-06-01,TBD,59,73.0
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-08-04,Responsive Design,Technical,1,4,3,Critical,Intensive Responsive Design training required,Hands-on Project,32,1920,6 weeks,5,5,2,Approved with Conditions,High - Critical for project delivery,Completed,2024-09-12,External Trainer,26,86.0
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-07-09,Angular,Technical,4,3,0,Low,Maintain current Angular proficiency,Mentoring,4,484,12 months,5,5,2,Approved with Conditions,Medium - Improves efficiency,Not Started,2024-11-24,External Trainer,72,
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-07-18,Time Management,Behavioral,4,4,0,Low,Maintain Time Management effectiveness,Mentoring,3,576,6 months,5,5,2,Approved with Conditions,Medium - Improves efficiency,Not Started,2024-12-16,Online Platform,33,70.0
EMP0161,Employee_EMP0161,Frontend Development,Project Manager,0-2 years,Delhi,2025-08-01,Bootstrap,Technical,3,5,2,High,Intensive Bootstrap training required,Workshop,59,4543,2 months,5,5,2,Approved with Conditions,Medium - Improves efficiency,Cancelled,2025-04-18,TBD,23,70.0
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-13,Docker,Technical,2,5,3,Critical,Intensive Docker training required,Workshop,51,10200,6 weeks,1,3,5,Approved,High - Required for client engagement,Not Started,2024-10-22,TBD,38,86.0
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-15,Time Management,Behavioral,4,4,0,Low,Maintain Time Management effectiveness,Mentoring,6,330,6 months,1,3,5,Approved,High - Critical for project delivery,Not Started,2024-09-21,External Trainer,76,70.0
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-17,Integrity,Untrainable,2,3,1,Medium,Assessment Only - Monitor Performance,Assessment Only,0,0,4 months,1,3,5,Pending,Medium - Improves efficiency,Not Started,2025-02-14,Online Platform,69,97.0
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-08-05,Kubernetes,Technical,2,3,1,Medium,Refresher training for Kubernetes,Workshop,13,1287,3 months,1,3,5,Approved,Medium - Improves efficiency,In Progress,2025-03-04,Online Platform,8,69.0
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-26,Git/GitHub,Technical,3,5,2,High,Intensive Git/GitHub training required,Workshop,41,2665,2 months,1,3,5,Approved with Conditions,Medium - Improves efficiency,Completed,2025-01-20,Internal Trainer,28,
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-17,Angular,Technical,5,5,0,Low,Maintain current Angular proficiency,Mentoring,8,1544,12 months,1,3,5,Approved with Conditions,Medium - Improves efficiency,In Progress,2025-03-04,External Trainer,20,
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-25,Database Design,Technical,2,4,2,High,Intensive Database Design training required,Hands-on Project,30,2490,2 months,1,3,5,Approved with Conditions,High - Critical for project delivery,In Progress,2025-05-06,External Trainer,100,
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-12,Problem Solving,Behavioral,3,3,0,Low,Maintain Problem Solving effectiveness,Mentoring,2,396,6 months,1,3,5,Pending,Low - Nice to have,Cancelled,2025-01-28,External Trainer,7,69.0
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-18,Communication,Behavioral,2,4,2,High,Comprehensive Communication development program,Workshop,27,1863,3 months,1,3,5,Pending,Low - Nice to have,Completed,2025-02-15,External Trainer,8,84.0
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-17,Kafka,Technical,2,5,3,Critical,Intensive Kafka training required,Online Course,37,7178,1 month,1,3,5,Pending,Low - Nice to have,Not Started,2024-09-10,External Trainer,23,
EMP0162,Employee_EMP0162,Backend Development,Business Analyst,2-5 years,Mumbai,2025-07-13,Azure,Technical,4,3,0,Low,Maintain current Azure proficiency,Mentoring,3,225,12 months,1,3,5,Pending,Medium - Improves efficiency,Cancelled,2025-05-03,TBD,35,
EMP0163,Employee_EMP0163,Project Management,Tech Lead,12+ years,Delhi,2025-07-28,Git/GitHub,Technical,5,5,0,Low,Maintain current Git/GitHub proficiency,Mentoring,2,372,12 months,4,3,4,Pending,Medium - Improves efficiency,Not Started,2025-04-01,External Trainer,90,64.0
EMP0163,Employee_EMP0163,Project Management,Tech Lead,12+ years,Delhi,2025-07-28,Adaptability,Behavioral,3,5,2,High,Comprehensive Adaptability development program,Mentoring,22,3080,2 months,4,3,4,Pending,High - Critical for project delivery,In Progress,2025-04-27,Internal Trainer,74,79.0
EMP0163,Employee_EMP0163,Project Management,Tech Lead,12+ years,Delhi,2025-07-16,Problem Solving,Behavioral,2,5,3,Critical,Comprehensive Problem Solving development program,Conference,16,2608,6 weeks,4,3,4,Approved with Conditions,High - Required for client engagement,In Progress,2025-02-24,TBD,77,83.0
EMP0163,Employee_EMP0163,Project Management,Tech Lead,12+ years,Delhi,2025-07-14,AWS,Technical,3,3,0,Low,Maintain current AWS proficiency,Mentoring,2,146,As needed,4,3,4,Approved with Conditions,Medium - Improves efficiency,Completed,2024-08-20,Online Platform,89,97.0
EMP0163,Employee_EMP0163,Project Management,Tech Lead,12+ years,Delhi,2025-07-23,Time Management,Behavioral,2,5,3,Critical,Comprehensive Time Management development program,Mentoring,15,2820,6 weeks,4,3,4,Pending,High - Critical for project delivery,Cancelled,2024-08-17,TBD,73,73.0
EMP0163,Employee_EMP0163,Project Management,Tech Lead,12+ years,Delhi,2025-07-31,Test-Driven Development,Technical,2,3,1,Medium,Refresher training for Test-Driven Development,Workshop,25,3500,3 months,4,3,4,Pending,High - Critical for project delivery,Completed,2024-11-10,Online Platform,55,
EMP0163,Employee_EMP0163,Project Management,Tech Lead,12+ years,Delhi,2025-07-13,Initiative Taking,Untrainable,1,5,4,Critical,Assessment Only - Monitor Performance,Assessment Only,0,0,6 weeks,4,3,4,Approved with Conditions,Low - Nice to have,In Progress,2024-10-03,External Trainer,99,
EMP0163,Employee_EMP0163,Project Management,Tech Lead,12+ years,Delhi,2025-07-11,Punctuality,Untrainable,4,5,1,Medium,Assessment Only - Monitor Performance,Assessment Only,0,0,4 months,4,3,4,Approved,High - Required for client engagement,In Progress,2025-06-28,Online Platform,50,
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-07-31,Node.js,Technical,3,3,0,Low,Maintain current Node.js proficiency,Mentoring,1,186,6 months,2,3,3,Pending,High - Required for client engagement,Completed,2024-11-21,External Trainer,70,
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-07-29,Vue.js,Technical,2,5,3,Critical,Intensive Vue.js training required,Certification,36,1908,1 month,2,3,3,Approved,Medium - Improves efficiency,Completed,2025-05-24,Online Platform,72,98.0
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-08-04,Communication,Behavioral,1,3,2,High,Comprehensive Communication development program,Conference,34,5304,3 months,2,3,3,Approved,High - Required for client engagement,In Progress,2024-12-10,TBD,0,
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-08-03,Express.js,Technical,3,3,0,Low,Maintain current Express.js proficiency,Mentoring,9,1278,12 months,2,3,3,Approved,Medium - Improves efficiency,Cancelled,2025-02-12,Internal Trainer,2,99.0
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-08-01,HTML/CSS,Technical,1,3,2,High,Intensive HTML/CSS training required,Certification,25,2800,3 months,2,3,3,Approved,Medium - Improves efficiency,In Progress,2025-02-05,TBD,11,97.0
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-07-22,Azure,Technical,2,4,2,High,Intensive Azure training required,Online Course,20,3140,2 months,2,3,3,Approved with Conditions,Medium - Improves efficiency,Cancelled,2025-06-18,Online Platform,51,
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-07-24,Problem Solving,Behavioral,4,3,0,Low,Maintain Problem Solving effectiveness,Mentoring,6,384,12 months,2,3,3,Pending,Medium - Improves efficiency,Completed,2025-03-18,Online Platform,1,96.0
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-08-03,Leadership,Behavioral,3,3,0,Low,Maintain Leadership effectiveness,Mentoring,7,658,6 months,2,3,3,Pending,High - Required for client engagement,Cancelled,2024-12-02,External Trainer,28,73.0
EMP0164,Employee_EMP0164,Full Stack Development,Data Analyst,12+ years,Remote,2025-07-23,Client Management,Behavioral,2,4,2,High,Comprehensive Client Management development program,Workshop,18,2088,3 months,2,3,3,Approved with Conditions,High - Critical for project delivery,Completed,2025-04-28,External Trainer,91,84.0
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-09,Team Collaboration,Behavioral,5,3,0,Low,Maintain Team Collaboration effectiveness,Mentoring,4,636,6 months,2,4,2,Pending,Low - Nice to have,Completed,2025-05-17,TBD,2,91.0
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-08-04,Presentation Skills,Behavioral,5,5,0,Low,Maintain Presentation Skills effectiveness,Mentoring,3,282,12 months,2,4,2,Approved with Conditions,Medium - Improves efficiency,In Progress,2025-02-11,External Trainer,56,
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-23,Leadership,Behavioral,3,4,1,Medium,Soft skills enhancement for Leadership,Mentoring,9,837,3 months,2,4,2,Pending,Low - Nice to have,Completed,2025-03-29,TBD,73,
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-13,Client Management,Behavioral,4,5,1,Medium,Soft skills enhancement for Client Management,Workshop,20,1840,4 months,2,4,2,Pending,Low - Nice to have,In Progress,2024-12-26,External Trainer,53,77.0
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-08-03,Problem Solving,Behavioral,4,3,0,Low,Maintain Problem Solving effectiveness,Mentoring,3,546,12 months,2,4,2,Approved with Conditions,Low - Nice to have,Not Started,2025-07-06,Online Platform,29,
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-29,Docker,Technical,3,4,1,Medium,Refresher training for Docker,Online Course,16,1168,4 months,2,4,2,Approved with Conditions,Low - Nice to have,Completed,2024-09-08,Internal Trainer,4,90.0
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-09,React,Technical,5,3,0,Low,Maintain current React proficiency,Mentoring,4,636,6 months,2,4,2,Pending,High - Required for client engagement,Cancelled,2025-05-20,Online Platform,28,
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-24,Agile/Scrum,Technical,5,5,0,Low,Maintain current Agile/Scrum proficiency,Mentoring,4,480,6 months,2,4,2,Pending,High - Critical for project delivery,Cancelled,2025-05-26,TBD,83,
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-12,Code Review,Technical,4,4,0,Low,Maintain current Code Review proficiency,Mentoring,6,1014,6 months,2,4,2,Approved with Conditions,High - Required for client engagement,In Progress,2024-12-13,Internal Trainer,47,
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-07,System Design,Technical,1,5,4,Critical,Intensive System Design training required,Online Course,43,2795,1 month,2,4,2,Pending,High - Required for client engagement,In Progress,2024-09-15,Internal Trainer,1,
EMP0165,Employee_EMP0165,Project Management,Solution Architect,5-8 years,Bangalore,2025-07-29,CI/CD,Technical,3,3,0,Low,Maintain current CI/CD proficiency,Mentoring,7,1351,12 months,2,4,2,Approved,Low - Nice to have,Completed,2024-12-09,TBD,4,
EMP0166,Employee_EMP0166,Frontend Development,Principal Engineer,2-5 years,Chennai,2025-07-12,Angular,Technical,2,4,2,High,Intensive Angular training required,Hands-on Project,46,9062,3 months,3,4,5,Approved,High - Critical for project delivery,Cancelled,2024-10-20,TBD,42,92.0
EMP0166,Employee_EMP0166,Frontend Development,Principal Engineer,2-5 years,Chennai,2025-07-30,Express.js,Technical,3,5,2,High,Intensive Express.js training required,Online Course,58,8642,3 months,3,4,5,Approved,High - Required for client engagement,Completed,2025-04-12,TBD,51,80.0
EMP0166,Employee_EMP0166,Frontend Development,Principal Engineer,2-5 years,Chennai,2025-07-10,Kubernetes,Technical,3,3,0,Low,Maintain current Kubernetes proficiency,Mentoring,10,1270,As needed,3,4,5,Approved,Medium - Improves efficiency,Not Started,2024-11-16,Internal Trainer,33,
EMP0166,Employee_EMP0166,Frontend Development,Principal Engineer,2-5 years,Chennai,2025-07-30,Team Collaboration,Behavioral,1,5,4,Critical,Comprehensive Team Collaboration development program,Conference,27,4401,1 month,3,4,5,Pending,High - Required for client engagement,In Progress,2025-06-06,Internal Trainer,51,96.0
EMP0166,Employee_EMP0166,Frontend Development,Principal Engineer,2-5 years,Chennai,2025-07-21,Docker,Technical,1,4,3,Critical,Intensive Docker training required,Certification,32,5760,2 months,3,4,5,Approved,Medium - Improves efficiency,Not Started,2024-09-23,External Trainer,53,
EMP0166,Employee_EMP0166,Frontend Development,Principal Engineer,2-5 years,Chennai,2025-07-10,Bootstrap,Technical,2,3,1,Medium,Refresher training for Bootstrap,Online Course,22,3674,6 months,3,4,5,Approved,High - Required for client engagement,Completed,2024-08-29,Online Platform,21,
EMP0166,Employee_EMP0166,Frontend Development,Principal Engineer,2-5 years,Chennai,2025-07-14,Integrity,Untrainable,5,4,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,6 months,3,4,5,Approved,Medium - Improves efficiency,In Progress,2025-05-24,External Trainer,41,
EMP0166,Employee_EMP0166,Frontend Development,Principal Engineer,2-5 years,Chennai,2025-07-25,Cultural Fit,Untrainable,5,5,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,6 months,3,4,5,Approved,Low - Nice to have,Cancelled,2024-11-19,Internal Trainer,48,64.0
